year,score,group,score_type,dataset
1950,54.8337694360884,All,f,f_1
1951,54.68059025105603,All,f,f_1
1952,54.67819220438044,All,f,f_1
1953,54.60162716662004,All,f,f_1
1954,55.08771287555572,All,f,f_1
1955,55.143995619959775,All,f,f_1
1956,55.136342372992715,All,f,f_1
1957,55.25599736627857,All,f,f_1
1958,55.13210986212416,All,f,f_1
1959,54.89350191077683,All,f,f_1
1960,54.48337351814666,All,f,f_1
1961,54.43799703931408,All,f,f_1
1962,54.229665493150634,All,f,f_1
1963,54.01803310796652,All,f,f_1
1964,53.99221945944617,All,f,f_1
1965,54.13559988585836,All,f,f_1
1966,54.013486164546215,All,f,f_1
1967,53.958492941344026,All,f,f_1
1968,53.89682105724686,All,f,f_1
1969,53.909018871460596,All,f,f_1
1970,54.13680049908459,All,f,f_1
1971,53.99361625317934,All,f,f_1
1972,53.791076388339256,All,f,f_1
1973,53.919564715447606,All,f,f_1
1974,53.948355931882666,All,f,f_1
1975,53.9180601076046,All,f,f_1
1976,53.83201968137987,All,f,f_1
1977,53.65107429265537,All,f,f_1
1978,53.5628515020612,All,f,f_1
1979,53.56616064088785,All,f,f_1
1980,53.543868761640454,All,f,f_1
1981,53.75512518693649,All,f,f_1
1982,53.85606776679168,All,f,f_1
1983,53.902652859983135,All,f,f_1
1984,53.94133678719344,All,f,f_1
1985,54.05566493242337,All,f,f_1
1986,54.24125351570547,All,f,f_1
1987,54.29210864402297,All,f,f_1
1988,54.31230017506051,All,f,f_1
1989,54.07635424329331,All,f,f_1
1990,54.251558910537064,All,f,f_1
1991,54.00921474864617,All,f,f_1
1992,53.91227235123351,All,f,f_1
1993,54.00076436846854,All,f,f_1
1994,54.12695117401725,All,f,f_1
1995,54.15841623959791,All,f,f_1
1996,54.14402963832418,All,f,f_1
1997,54.11596175091127,All,f,f_1
1998,54.15516103424279,All,f,f_1
1999,54.11483985903765,All,f,f_1
2000,54.02092994446964,All,f,f_1
2001,54.164734292318464,All,f,f_1
2002,54.12845639974557,All,f,f_1
2003,53.90618330424535,All,f,f_1
2004,53.73603200288451,All,f,f_1
2005,53.65131351007457,All,f,f_1
2006,53.628099278822745,All,f,f_1
2007,53.513124388605185,All,f,f_1
2008,53.427402469876306,All,f,f_1
2009,53.41175838158166,All,f,f_1
2010,53.40362732479963,All,f,f_1
2011,53.35819275525016,All,f,f_1
2012,53.27883134077805,All,f,f_1
2013,53.32675782676942,All,f,f_1
2014,53.23668738142366,All,f,f_1
2015,53.22959196605096,All,f,f_1
2016,53.17236967539912,All,f,f_1
2017,53.00179111203103,All,f,f_1
2018,52.896979545050094,All,f,f_1
2019,52.75558518723044,All,f,f_1
2020,52.69483958963852,All,f,f_1
2021,52.62297147284091,All,f,f_1
2022,52.59334062121571,All,f,f_1
2023,52.26684462249178,All,f,f_1
1950,58.69625260097482,Finfish,f,f_1
1951,58.322321051815784,Finfish,f,f_1
1952,58.25664785629361,Finfish,f,f_1
1953,58.165869877045026,Finfish,f,f_1
1954,57.914101135257575,Finfish,f,f_1
1955,57.88354920782458,Finfish,f,f_1
1956,57.80993759880245,Finfish,f,f_1
1957,57.539843046256564,Finfish,f,f_1
1958,57.5410479301313,Finfish,f,f_1
1959,57.53539160674294,Finfish,f,f_1
1960,57.63282170526345,Finfish,f,f_1
1961,57.863476558878475,Finfish,f,f_1
1962,57.79974681118053,Finfish,f,f_1
1963,57.668132440449604,Finfish,f,f_1
1964,57.56498340506869,Finfish,f,f_1
1965,57.337017688471995,Finfish,f,f_1
1966,57.329906657098824,Finfish,f,f_1
1967,57.25863724793578,Finfish,f,f_1
1968,57.209620646257505,Finfish,f,f_1
1969,57.114653467534374,Finfish,f,f_1
1970,57.049406399960915,Finfish,f,f_1
1971,56.89253321285346,Finfish,f,f_1
1972,56.78970274400421,Finfish,f,f_1
1973,56.73537345294227,Finfish,f,f_1
1974,56.66491187196268,Finfish,f,f_1
1975,56.67760743527886,Finfish,f,f_1
1976,56.542160979649594,Finfish,f,f_1
1977,56.46991248965598,Finfish,f,f_1
1978,56.33638191170955,Finfish,f,f_1
1979,56.241225494763235,Finfish,f,f_1
1980,56.25228589660467,Finfish,f,f_1
1981,56.42345025291942,Finfish,f,f_1
1982,56.472381263261106,Finfish,f,f_1
1983,56.451964894126874,Finfish,f,f_1
1984,56.4555010416166,Finfish,f,f_1
1985,56.37752465172707,Finfish,f,f_1
1986,56.382629216939634,Finfish,f,f_1
1987,56.301687720835034,Finfish,f,f_1
1988,56.18623702121713,Finfish,f,f_1
1989,55.838120921787635,Finfish,f,f_1
1990,55.83217324132272,Finfish,f,f_1
1991,55.61851529482977,Finfish,f,f_1
1992,55.49690609328706,Finfish,f,f_1
1993,55.459652609284,Finfish,f,f_1
1994,55.41757966362724,Finfish,f,f_1
1995,55.33002389900247,Finfish,f,f_1
1996,55.2564672545406,Finfish,f,f_1
1997,55.0944922209527,Finfish,f,f_1
1998,55.06225822944367,Finfish,f,f_1
1999,54.95323073133558,Finfish,f,f_1
2000,54.819486280318074,Finfish,f,f_1
2001,54.95208424831243,Finfish,f,f_1
2002,54.86816667379937,Finfish,f,f_1
2003,54.80245191654289,Finfish,f,f_1
2004,54.47297167335329,Finfish,f,f_1
2005,54.37415624889459,Finfish,f,f_1
2006,54.29379890380993,Finfish,f,f_1
2007,54.08491847848087,Finfish,f,f_1
2008,53.95176233671322,Finfish,f,f_1
2009,53.962456572035215,Finfish,f,f_1
2010,53.86785570272208,Finfish,f,f_1
2011,53.82761404292982,Finfish,f,f_1
2012,53.68312727005868,Finfish,f,f_1
2013,53.769199332619436,Finfish,f,f_1
2014,53.76291902053878,Finfish,f,f_1
2015,53.77590415407948,Finfish,f,f_1
2016,53.69484440014451,Finfish,f,f_1
2017,53.55283086962552,Finfish,f,f_1
2018,53.58766058135672,Finfish,f,f_1
2019,53.50394768941932,Finfish,f,f_1
2020,53.44632564000578,Finfish,f,f_1
2021,53.38169054597962,Finfish,f,f_1
2022,53.28508289600648,Finfish,f,f_1
2023,53.24184473522034,Finfish,f,f_1
1950,53.912048027698745,Algae,f,f_1
1951,54.1886534539585,Algae,f,f_1
1952,54.6452829152937,Algae,f,f_1
1953,54.50787651956089,Algae,f,f_1
1954,54.50965179835015,Algae,f,f_1
1955,54.592848868661974,Algae,f,f_1
1956,54.662775738710415,Algae,f,f_1
1957,54.57471476333005,Algae,f,f_1
1958,53.50505782834986,Algae,f,f_1
1959,52.6931020641667,Algae,f,f_1
1960,52.54129578731278,Algae,f,f_1
1961,52.81780582658843,Algae,f,f_1
1962,52.86503481016388,Algae,f,f_1
1963,52.67693157921764,Algae,f,f_1
1964,52.354198697878445,Algae,f,f_1
1965,52.47165856182728,Algae,f,f_1
1966,52.257148735941726,Algae,f,f_1
1967,52.32739737053436,Algae,f,f_1
1968,52.25235406550035,Algae,f,f_1
1969,52.187796418196434,Algae,f,f_1
1970,52.54007083990542,Algae,f,f_1
1971,52.43509074111087,Algae,f,f_1
1972,52.24718044879498,Algae,f,f_1
1973,52.44688197364059,Algae,f,f_1
1974,52.4075381573379,Algae,f,f_1
1975,52.328806205048274,Algae,f,f_1
1976,52.33213121544864,Algae,f,f_1
1977,52.21168372326353,Algae,f,f_1
1978,52.282880417056674,Algae,f,f_1
1979,52.29170939707712,Algae,f,f_1
1980,52.305844543590275,Algae,f,f_1
1981,52.28652853515136,Algae,f,f_1
1982,52.22207496480605,Algae,f,f_1
1983,52.32550993503753,Algae,f,f_1
1984,52.353579493663275,Algae,f,f_1
1985,52.29482961330542,Algae,f,f_1
1986,52.363446106331224,Algae,f,f_1
1987,52.28545288431773,Algae,f,f_1
1988,52.39322698242951,Algae,f,f_1
1989,52.31977570668346,Algae,f,f_1
1990,52.35568688824012,Algae,f,f_1
1991,52.30826744189003,Algae,f,f_1
1992,52.1982178269255,Algae,f,f_1
1993,52.19116463269417,Algae,f,f_1
1994,52.30344369614331,Algae,f,f_1
1995,52.26938078670147,Algae,f,f_1
1996,52.241995777980215,Algae,f,f_1
1997,52.23900476298017,Algae,f,f_1
1998,52.305778030116066,Algae,f,f_1
1999,52.27965076205935,Algae,f,f_1
2000,52.28128846258766,Algae,f,f_1
2001,52.34066098310672,Algae,f,f_1
2002,52.385002179727906,Algae,f,f_1
2003,52.244846557576324,Algae,f,f_1
2004,52.30750431108039,Algae,f,f_1
2005,52.30310731269655,Algae,f,f_1
2006,52.38932302813253,Algae,f,f_1
2007,52.448213616794654,Algae,f,f_1
2008,52.467418365584294,Algae,f,f_1
2009,52.5052418180549,Algae,f,f_1
2010,52.541982068064186,Algae,f,f_1
2011,52.57368292700727,Algae,f,f_1
2012,52.575983570860146,Algae,f,f_1
2013,52.598116830574625,Algae,f,f_1
2014,52.48199000690647,Algae,f,f_1
2015,52.47395952509444,Algae,f,f_1
2016,52.49556353354172,Algae,f,f_1
2017,52.482971994250256,Algae,f,f_1
2018,52.44376773401164,Algae,f,f_1
2019,52.48649758479765,Algae,f,f_1
2020,52.489625354143314,Algae,f,f_1
2021,52.493672513617824,Algae,f,f_1
2022,52.67555394477074,Algae,f,f_1
2023,52.55340731546108,Algae,f,f_1
1950,46.28829664512133,Crustacean,f,f_1
1951,46.26614136105676,Crustacean,f,f_1
1952,46.10208991119938,Crustacean,f,f_1
1953,46.18209684289805,Crustacean,f,f_1
1954,46.12582823159349,Crustacean,f,f_1
1955,46.18209684289805,Crustacean,f,f_1
1956,46.15403616578648,Crustacean,f,f_1
1957,46.15207640628773,Crustacean,f,f_1
1958,46.00567142545652,Crustacean,f,f_1
1959,45.9414964592868,Crustacean,f,f_1
1960,45.804752895921816,Crustacean,f,f_1
1961,45.57424967829847,Crustacean,f,f_1
1962,45.324407035727745,Crustacean,f,f_1
1963,45.082562840674846,Crustacean,f,f_1
1964,44.78675046391972,Crustacean,f,f_1
1965,44.50015228163518,Crustacean,f,f_1
1966,44.509968160813045,Crustacean,f,f_1
1967,44.366283713181986,Crustacean,f,f_1
1968,44.46729298499335,Crustacean,f,f_1
1969,45.13531112539846,Crustacean,f,f_1
1970,44.812986369319745,Crustacean,f,f_1
1971,44.496469563961405,Crustacean,f,f_1
1972,44.56725706643092,Crustacean,f,f_1
1973,44.56383832835405,Crustacean,f,f_1
1974,44.93808994176699,Crustacean,f,f_1
1975,45.13216970632046,Crustacean,f,f_1
1976,45.11789561438475,Crustacean,f,f_1
1977,44.72598840843453,Crustacean,f,f_1
1978,45.382824676285445,Crustacean,f,f_1
1979,44.88239656135545,Crustacean,f,f_1
1980,45.22615436938031,Crustacean,f,f_1
1981,44.876890695121624,Crustacean,f,f_1
1982,45.064737366833725,Crustacean,f,f_1
1983,45.6515697468722,Crustacean,f,f_1
1984,46.109062274271544,Crustacean,f,f_1
1985,45.95822254220506,Crustacean,f,f_1
1986,45.91382109845604,Crustacean,f,f_1
1987,46.53623236045173,Crustacean,f,f_1
1988,47.04559625804929,Crustacean,f,f_1
1989,47.060904263210986,Crustacean,f,f_1
1990,47.10411616012028,Crustacean,f,f_1
1991,47.38175347183435,Crustacean,f,f_1
1992,47.45680026422788,Crustacean,f,f_1
1993,47.34603213977724,Crustacean,f,f_1
1994,47.39846348272606,Crustacean,f,f_1
1995,47.39645040951485,Crustacean,f,f_1
1996,47.405813156684914,Crustacean,f,f_1
1997,47.44636976251245,Crustacean,f,f_1
1998,47.523199596765764,Crustacean,f,f_1
1999,47.37002223895244,Crustacean,f,f_1
2000,47.70074043422664,Crustacean,f,f_1
2001,47.80012163427459,Crustacean,f,f_1
2002,48.01314536670571,Crustacean,f,f_1
2003,48.59689213708435,Crustacean,f,f_1
2004,48.77643301083489,Crustacean,f,f_1
2005,48.8800783980468,Crustacean,f,f_1
2006,48.94872468633448,Crustacean,f,f_1
2007,48.556517096921986,Crustacean,f,f_1
2008,48.254599838941516,Crustacean,f,f_1
2009,48.05699042050227,Crustacean,f,f_1
2010,48.052296885194096,Crustacean,f,f_1
2011,48.35733990458669,Crustacean,f,f_1
2012,48.323259261707655,Crustacean,f,f_1
2013,48.22655645168798,Crustacean,f,f_1
2014,48.27221184531628,Crustacean,f,f_1
2015,48.23760150981814,Crustacean,f,f_1
2016,48.08007809095833,Crustacean,f,f_1
2017,47.889792126343046,Crustacean,f,f_1
2018,47.368678434546254,Crustacean,f,f_1
2019,47.052842449444675,Crustacean,f,f_1
2020,46.912759363694924,Crustacean,f,f_1
2021,46.87299491480457,Crustacean,f,f_1
2022,46.83295343407207,Crustacean,f,f_1
2023,46.808718042578,Crustacean,f,f_1
1950,51.183793202756384,Bivalve,f,f_1
1951,51.15943893338631,Bivalve,f,f_1
1952,51.167818392365255,Bivalve,f,f_1
1953,51.05191711261829,Bivalve,f,f_1
1954,51.20832745979127,Bivalve,f,f_1
1955,51.21906672581866,Bivalve,f,f_1
1956,51.1923081403615,Bivalve,f,f_1
1957,51.18516865951971,Bivalve,f,f_1
1958,51.17546411428006,Bivalve,f,f_1
1959,51.264126770300635,Bivalve,f,f_1
1960,51.27727315171808,Bivalve,f,f_1
1961,51.3187028506196,Bivalve,f,f_1
1962,51.29615906584688,Bivalve,f,f_1
1963,51.27976052673001,Bivalve,f,f_1
1964,51.481910227386805,Bivalve,f,f_1
1965,51.46798614366401,Bivalve,f,f_1
1966,51.4854087135744,Bivalve,f,f_1
1967,51.53217161437203,Bivalve,f,f_1
1968,51.56330544026086,Bivalve,f,f_1
1969,51.61670162769521,Bivalve,f,f_1
1970,51.898060774629954,Bivalve,f,f_1
1971,52.05592298325457,Bivalve,f,f_1
1972,52.03988174824215,Bivalve,f,f_1
1973,52.249366048907795,Bivalve,f,f_1
1974,52.744076296170824,Bivalve,f,f_1
1975,52.617144125631675,Bivalve,f,f_1
1976,52.491744049412674,Bivalve,f,f_1
1977,52.78187778874396,Bivalve,f,f_1
1978,52.607263789755294,Bivalve,f,f_1
1979,52.41080625026555,Bivalve,f,f_1
1980,52.31997811256641,Bivalve,f,f_1
1981,52.5343642577318,Bivalve,f,f_1
1982,52.690127240610956,Bivalve,f,f_1
1983,52.74281348965061,Bivalve,f,f_1
1984,52.7350236527476,Bivalve,f,f_1
1985,52.986999255246715,Bivalve,f,f_1
1986,53.373204512873045,Bivalve,f,f_1
1987,53.55077370177533,Bivalve,f,f_1
1988,53.777759846655364,Bivalve,f,f_1
1989,54.136746714995745,Bivalve,f,f_1
1990,54.39757194409117,Bivalve,f,f_1
1991,54.72125349298355,Bivalve,f,f_1
1992,55.3264365636833,Bivalve,f,f_1
1993,55.8624480323565,Bivalve,f,f_1
1994,56.244715506184384,Bivalve,f,f_1
1995,56.140091685614394,Bivalve,f,f_1
1996,56.21558831741461,Bivalve,f,f_1
1997,56.324362207710266,Bivalve,f,f_1
1998,56.31838377463921,Bivalve,f,f_1
1999,56.56443638205133,Bivalve,f,f_1
2000,56.39795080779139,Bivalve,f,f_1
2001,56.72018172819828,Bivalve,f,f_1
2002,56.94306787255622,Bivalve,f,f_1
2003,56.86952535300838,Bivalve,f,f_1
2004,56.94428102590962,Bivalve,f,f_1
2005,56.996024141554855,Bivalve,f,f_1
2006,57.13783004961141,Bivalve,f,f_1
2007,57.21394923882459,Bivalve,f,f_1
2008,57.29447796040024,Bivalve,f,f_1
2009,57.40375007008196,Bivalve,f,f_1
2010,57.45527775008048,Bivalve,f,f_1
2011,57.426012469806324,Bivalve,f,f_1
2012,57.584594750527174,Bivalve,f,f_1
2013,57.6427293051758,Bivalve,f,f_1
2014,57.60233006124228,Bivalve,f,f_1
2015,57.76515783728767,Bivalve,f,f_1
2016,57.79054246215446,Bivalve,f,f_1
2017,57.656301982789884,Bivalve,f,f_1
2018,57.643358424114474,Bivalve,f,f_1
2019,57.53143045755373,Bivalve,f,f_1
2020,57.69988681985604,Bivalve,f,f_1
2021,57.72643982036291,Bivalve,f,f_1
2022,57.76519357379259,Bivalve,f,f_1
2023,54.998259662482305,Bivalve,f,f_1
1950,56.26214544371027,All,f,f_2
1951,56.04751918008959,All,f,f_2
1952,56.00461159300933,All,f,f_2
1953,55.94852401798034,All,f,f_2
1954,56.25797838406153,All,f,f_2
1955,56.282124681927925,All,f,f_2
1956,56.24835923357039,All,f,f_2
1957,56.23489377739005,All,f,f_2
1958,56.14451217508155,All,f,f_2
1959,55.88589079893394,All,f,f_2
1960,55.50564995266566,All,f,f_2
1961,55.46701197287054,All,f,f_2
1962,55.26111629353802,All,f,f_2
1963,55.04302903139031,All,f,f_2
1964,54.973274119782545,All,f,f_2
1965,55.07279902093165,All,f,f_2
1966,54.9321679334678,All,f,f_2
1967,54.85156600330508,All,f,f_2
1968,54.78987412315522,All,f,f_2
1969,54.767548866930134,All,f,f_2
1970,54.93455094267518,All,f,f_2
1971,54.741889587883655,All,f,f_2
1972,54.53669582901049,All,f,f_2
1973,54.62915246995,All,f,f_2
1974,54.60123124458044,All,f,f_2
1975,54.5989435510402,All,f,f_2
1976,54.501575446601606,All,f,f_2
1977,54.26900625593567,All,f,f_2
1978,54.15508742779656,All,f,f_2
1979,54.175875875394986,All,f,f_2
1980,54.15698452051458,All,f,f_2
1981,54.40515917167821,All,f,f_2
1982,54.5205323754202,All,f,f_2
1983,54.54724495954278,All,f,f_2
1984,54.57125734875617,All,f,f_2
1985,54.668571695653206,All,f,f_2
1986,54.82489869125988,All,f,f_2
1987,54.84052349819143,All,f,f_2
1988,54.806774734017985,All,f,f_2
1989,54.50109610482797,All,f,f_2
1990,54.645771224148895,All,f,f_2
1991,54.352159646336894,All,f,f_2
1992,54.21021547977733,All,f,f_2
1993,54.26040578685776,All,f,f_2
1994,54.35197977458758,All,f,f_2
1995,54.38439049120167,All,f,f_2
1996,54.370982499306905,All,f,f_2
1997,54.32028562180783,All,f,f_2
1998,54.336875718066516,All,f,f_2
1999,54.26799213945539,All,f,f_2
2000,54.171275114117854,All,f,f_2
2001,54.297177390301854,All,f,f_2
2002,54.2401711116681,All,f,f_2
2003,54.042998830948015,All,f,f_2
2004,53.826024854367766,All,f,f_2
2005,53.74056768185135,All,f,f_2
2006,53.69436181528827,All,f,f_2
2007,53.56716335273521,All,f,f_2
2008,53.48189702184134,All,f,f_2
2009,53.480883982346164,All,f,f_2
2010,53.46379764756013,All,f,f_2
2011,53.41004825876475,All,f,f_2
2012,53.31983114650538,All,f,f_2
2013,53.38414921225334,All,f,f_2
2014,53.3177171948929,All,f,f_2
2015,53.31910147810484,All,f,f_2
2016,53.25661055272554,All,f,f_2
2017,53.102262349346745,All,f,f_2
2018,53.058522000379085,All,f,f_2
2019,52.94951144686692,All,f,f_2
2020,52.89128520054349,All,f,f_2
2021,52.823871302371366,All,f,f_2
2022,52.78140533488764,All,f,f_2
2023,52.573354347559075,All,f,f_2
1950,58.712532864006974,Finfish,f,f_2
1951,58.34186860316863,Finfish,f,f_2
1952,58.27754276561832,Finfish,f,f_2
1953,58.18780698798275,Finfish,f,f_2
1954,57.937243434761896,Finfish,f,f_2
1955,57.90682830016899,Finfish,f,f_2
1956,57.83292256903452,Finfish,f,f_2
1957,57.56453643888486,Finfish,f,f_2
1958,57.56634424523905,Finfish,f,f_2
1959,57.56057374964705,Finfish,f,f_2
1960,57.65817541678494,Finfish,f,f_2
1961,57.88811752391968,Finfish,f,f_2
1962,57.82823949580507,Finfish,f,f_2
1963,57.69716708770634,Finfish,f,f_2
1964,57.60032048001795,Finfish,f,f_2
1965,57.37498487456207,Finfish,f,f_2
1966,57.3689811452917,Finfish,f,f_2
1967,57.3011180893991,Finfish,f,f_2
1968,57.2609848390675,Finfish,f,f_2
1969,57.16521053356602,Finfish,f,f_2
1970,57.10647680502809,Finfish,f,f_2
1971,56.96046636262557,Finfish,f,f_2
1972,56.86500929358478,Finfish,f,f_2
1973,56.80983255009161,Finfish,f,f_2
1974,56.74236051623668,Finfish,f,f_2
1975,56.75197929728838,Finfish,f,f_2
1976,56.62196674840171,Finfish,f,f_2
1977,56.553786818290746,Finfish,f,f_2
1978,56.42216396081926,Finfish,f,f_2
1979,56.33640994398619,Finfish,f,f_2
1980,56.34003008165772,Finfish,f,f_2
1981,56.50568650895503,Finfish,f,f_2
1982,56.547278709012325,Finfish,f,f_2
1983,56.52515765989933,Finfish,f,f_2
1984,56.51869277262637,Finfish,f,f_2
1985,56.43599251060377,Finfish,f,f_2
1986,56.43713402638109,Finfish,f,f_2
1987,56.356597426840544,Finfish,f,f_2
1988,56.23783542184209,Finfish,f,f_2
1989,55.88662451827852,Finfish,f,f_2
1990,55.88088014237665,Finfish,f,f_2
1991,55.66801672785969,Finfish,f,f_2
1992,55.548444257421124,Finfish,f,f_2
1993,55.50943446977118,Finfish,f,f_2
1994,55.46564548886202,Finfish,f,f_2
1995,55.378984447571405,Finfish,f,f_2
1996,55.30404180151467,Finfish,f,f_2
1997,55.14300434806791,Finfish,f,f_2
1998,55.11200643960441,Finfish,f,f_2
1999,55.00516052408619,Finfish,f,f_2
2000,54.87546286412985,Finfish,f,f_2
2001,55.008043052912804,Finfish,f,f_2
2002,54.927106958991914,Finfish,f,f_2
2003,54.86932859722615,Finfish,f,f_2
2004,54.53735359910751,Finfish,f,f_2
2005,54.441311550660764,Finfish,f,f_2
2006,54.357029856794114,Finfish,f,f_2
2007,54.14856103511949,Finfish,f,f_2
2008,54.01487197729454,Finfish,f,f_2
2009,54.025289475059346,Finfish,f,f_2
2010,53.93399314436341,Finfish,f,f_2
2011,53.89593281912178,Finfish,f,f_2
2012,53.75373569615155,Finfish,f,f_2
2013,53.841098304285445,Finfish,f,f_2
2014,53.836567680801664,Finfish,f,f_2
2015,53.85274683436136,Finfish,f,f_2
2016,53.77203591074338,Finfish,f,f_2
2017,53.63028224843235,Finfish,f,f_2
2018,53.664706390660584,Finfish,f,f_2
2019,53.58087294620785,Finfish,f,f_2
2020,53.51934055070368,Finfish,f,f_2
2021,53.453782897513584,Finfish,f,f_2
2022,53.35505773408523,Finfish,f,f_2
2023,53.310882842813996,Finfish,f,f_2
1950,53.91270593436127,Algae,f,f_2
1951,54.18869701396933,Algae,f,f_2
1952,54.644344607083376,Algae,f,f_2
1953,54.50909229688896,Algae,f,f_2
1954,54.50988702810103,Algae,f,f_2
1955,54.59293553773463,Algae,f,f_2
1956,54.66351434809052,Algae,f,f_2
1957,54.57515047291684,Algae,f,f_2
1958,53.50527605745384,Algae,f,f_2
1959,52.693353320203954,Algae,f,f_2
1960,52.5413139916284,Algae,f,f_2
1961,52.8177907910317,Algae,f,f_2
1962,52.86518166890515,Algae,f,f_2
1963,52.6768395433355,Algae,f,f_2
1964,52.35424135350105,Algae,f,f_2
1965,52.471653292974835,Algae,f,f_2
1966,52.25707045130044,Algae,f,f_2
1967,52.32745686016125,Algae,f,f_2
1968,52.252367190042605,Algae,f,f_2
1969,52.187751011626716,Algae,f,f_2
1970,52.54002067523218,Algae,f,f_2
1971,52.43510146412102,Algae,f,f_2
1972,52.24713960879609,Algae,f,f_2
1973,52.44685843859412,Algae,f,f_2
1974,52.407576449396785,Algae,f,f_2
1975,52.32880701935611,Algae,f,f_2
1976,52.33210257587885,Algae,f,f_2
1977,52.21165868319343,Algae,f,f_2
1978,52.28286894130247,Algae,f,f_2
1979,52.29168523054476,Algae,f,f_2
1980,52.30584781608819,Algae,f,f_2
1981,52.286539057770966,Algae,f,f_2
1982,52.22208801187083,Algae,f,f_2
1983,52.32551686327136,Algae,f,f_2
1984,52.353576083692516,Algae,f,f_2
1985,52.29484724350692,Algae,f,f_2
1986,52.363427946640755,Algae,f,f_2
1987,52.28547429613602,Algae,f,f_2
1988,52.393215127228096,Algae,f,f_2
1989,52.3197748442146,Algae,f,f_2
1990,52.355698577262714,Algae,f,f_2
1991,52.30826552923072,Algae,f,f_2
1992,52.198224299397076,Algae,f,f_2
1993,52.19115712230958,Algae,f,f_2
1994,52.30344244031915,Algae,f,f_2
1995,52.269376058654316,Algae,f,f_2
1996,52.24200258527707,Algae,f,f_2
1997,52.23899982357744,Algae,f,f_2
1998,52.30577875040671,Algae,f,f_2
1999,52.279659842602626,Algae,f,f_2
2000,52.28128124130565,Algae,f,f_2
2001,52.340666033274005,Algae,f,f_2
2002,52.385011295103325,Algae,f,f_2
2003,52.24484127973724,Algae,f,f_2
2004,52.307501557424374,Algae,f,f_2
2005,52.30310459391693,Algae,f,f_2
2006,52.38932050597694,Algae,f,f_2
2007,52.448214692292126,Algae,f,f_2
2008,52.46742194995168,Algae,f,f_2
2009,52.505240076967965,Algae,f,f_2
2010,52.54198223115188,Algae,f,f_2
2011,52.57368361665303,Algae,f,f_2
2012,52.57598649592249,Algae,f,f_2
2013,52.59811786927656,Algae,f,f_2
2014,52.481989141433665,Algae,f,f_2
2015,52.473956708209805,Algae,f,f_2
2016,52.4955653581012,Algae,f,f_2
2017,52.482973112622744,Algae,f,f_2
2018,52.443764775549,Algae,f,f_2
2019,52.48649529576352,Algae,f,f_2
2020,52.489624826387534,Algae,f,f_2
2021,52.49366968939009,Algae,f,f_2
2022,52.67555479281319,Algae,f,f_2
2023,52.55340561039687,Algae,f,f_2
1950,45.93837854748678,Crustacean,f,f_2
1951,46.36328092286901,Crustacean,f,f_2
1952,45.818175716744165,Crustacean,f,f_2
1953,46.25788821805359,Crustacean,f,f_2
1954,46.2232742853649,Crustacean,f,f_2
1955,46.25788821805359,Crustacean,f,f_2
1956,46.37001953710518,Crustacean,f,f_2
1957,46.19007611544285,Crustacean,f,f_2
1958,46.12090359948937,Crustacean,f,f_2
1959,46.18689199806557,Crustacean,f,f_2
1960,45.83582381103872,Crustacean,f,f_2
1961,45.632921802473234,Crustacean,f,f_2
1962,45.33890890433052,Crustacean,f,f_2
1963,45.27698645758427,Crustacean,f,f_2
1964,45.100322908338256,Crustacean,f,f_2
1965,44.893592545754544,Crustacean,f,f_2
1966,45.03917819599606,Crustacean,f,f_2
1967,45.00214575014621,Crustacean,f,f_2
1968,45.32465221373111,Crustacean,f,f_2
1969,46.0139224232452,Crustacean,f,f_2
1970,45.90910632627434,Crustacean,f,f_2
1971,45.6876979447929,Crustacean,f,f_2
1972,45.773761549389626,Crustacean,f,f_2
1973,45.88141576337827,Crustacean,f,f_2
1974,46.13165195829726,Crustacean,f,f_2
1975,46.34272619248154,Crustacean,f,f_2
1976,46.32981077431519,Crustacean,f,f_2
1977,46.166689742823166,Crustacean,f,f_2
1978,46.5523405723652,Crustacean,f,f_2
1979,46.18514414441316,Crustacean,f,f_2
1980,46.589963057409484,Crustacean,f,f_2
1981,46.36401290330747,Crustacean,f,f_2
1982,46.586626945114965,Crustacean,f,f_2
1983,47.011180638063855,Crustacean,f,f_2
1984,47.14384139232404,Crustacean,f,f_2
1985,46.98818378506759,Crustacean,f,f_2
1986,46.961311182789025,Crustacean,f,f_2
1987,47.311671884506545,Crustacean,f,f_2
1988,47.57824688549644,Crustacean,f,f_2
1989,47.51898630019285,Crustacean,f,f_2
1990,47.540469818355646,Crustacean,f,f_2
1991,47.69358391656001,Crustacean,f,f_2
1992,47.7286627454306,Crustacean,f,f_2
1993,47.59337077274285,Crustacean,f,f_2
1994,47.614871868051345,Crustacean,f,f_2
1995,47.645460403389706,Crustacean,f,f_2
1996,47.64739753251184,Crustacean,f,f_2
1997,47.75068444474949,Crustacean,f,f_2
1998,47.79797383900375,Crustacean,f,f_2
1999,47.67389286042021,Crustacean,f,f_2
2000,47.989075473731496,Crustacean,f,f_2
2001,48.12056369148187,Crustacean,f,f_2
2002,48.41709602070694,Crustacean,f,f_2
2003,49.000497624818905,Crustacean,f,f_2
2004,49.18689773426064,Crustacean,f,f_2
2005,49.32165794806436,Crustacean,f,f_2
2006,49.44492072502807,Crustacean,f,f_2
2007,49.259587238267564,Crustacean,f,f_2
2008,49.04811290235518,Crustacean,f,f_2
2009,48.93174255975739,Crustacean,f,f_2
2010,49.03236462847278,Crustacean,f,f_2
