year,score,group,score_type,dataset
2021,47.39145739970851,Finfish,b,b
2022,47.54800763495267,Finfish,b,b
2023,47.631975814494744,Finfish,b,b
1950,66.18683880147556,Algae,b,b
1951,66.2056049109568,Algae,b,b
1952,66.18622087073383,Algae,b,b
1953,66.18498723670938,Algae,b,b
1954,66.16826114835828,Algae,b,b
1955,66.1400430938531,Algae,b,b
1956,66.13458342035418,Algae,b,b
1957,66.08416651359471,Algae,b,b
1958,65.93936101563781,Algae,b,b
1959,65.73396697652514,Algae,b,b
1960,65.69318890010706,Algae,b,b
1961,65.73510019554692,Algae,b,b
1962,65.74312039172054,Algae,b,b
1963,65.72411448769415,Algae,b,b
1964,65.66443172016612,Algae,b,b
1965,65.6805235216653,Algae,b,b
1966,65.69093727351711,Algae,b,b
1967,65.73891030206187,Algae,b,b
1968,65.77948480421871,Algae,b,b
1969,65.71504339627782,Algae,b,b
1970,65.8003976430978,Algae,b,b
1971,65.80371633804576,Algae,b,b
1972,65.78716153376415,Algae,b,b
1973,65.89588810713167,Algae,b,b
1974,65.94513143388505,Algae,b,b
1975,65.85508200696583,Algae,b,b
1976,65.89245426292831,Algae,b,b
1977,65.84389845049485,Algae,b,b
1978,65.82299304932155,Algae,b,b
1979,65.83000039193891,Algae,b,b
1980,65.8504510902154,Algae,b,b
1981,65.88289265944486,Algae,b,b
1982,65.86214962596982,Algae,b,b
1983,65.86702166717212,Algae,b,b
1984,65.86397249497374,Algae,b,b
1985,65.8494274627699,Algae,b,b
1986,65.9064298490903,Algae,b,b
1987,65.88279595609536,Algae,b,b
1988,65.87547947970542,Algae,b,b
1989,65.83596684005909,Algae,b,b
1990,65.85824471061898,Algae,b,b
1991,65.79821101889512,Algae,b,b
1992,65.78243681357331,Algae,b,b
1993,65.76572369127645,Algae,b,b
1994,65.79985372887961,Algae,b,b
1995,65.80547396981294,Algae,b,b
1996,65.77123854029611,Algae,b,b
1997,65.79756096931825,Algae,b,b
1998,65.77985673818665,Algae,b,b
1999,65.76501956248592,Algae,b,b
2000,65.76892376694154,Algae,b,b
2001,65.76527605421956,Algae,b,b
2002,65.78182588230572,Algae,b,b
2003,65.96574785291622,Algae,b,b
2004,66.03271166140243,Algae,b,b
2005,66.02922862749925,Algae,b,b
2006,66.01549919678337,Algae,b,b
2007,65.99327064589343,Algae,b,b
2008,65.98508205245345,Algae,b,b
2009,65.98728016642013,Algae,b,b
2010,65.97013651459301,Algae,b,b
2011,65.9828627280622,Algae,b,b
2012,65.98459064805795,Algae,b,b
2013,65.96844446491778,Algae,b,b
2014,65.92648229901438,Algae,b,b
2015,65.91209064653087,Algae,b,b
2016,65.90086804845771,Algae,b,b
2017,65.91824445760305,Algae,b,b
2018,65.92239879658871,Algae,b,b
2019,65.92429389844881,Algae,b,b
2020,65.93195254106723,Algae,b,b
2021,65.91040888733673,Algae,b,b
2022,65.9575482085577,Algae,b,b
2023,65.91417363881564,Algae,b,b
1950,32.11703135197952,Crustacean,b,b
1951,32.171172431974526,Crustacean,b,b
1952,32.5720665321875,Crustacean,b,b
1953,32.376552826444446,Crustacean,b,b
1954,32.51405697114286,Crustacean,b,b
1955,32.376552826444446,Crustacean,b,b
1956,32.904200446949154,Crustacean,b,b
1957,32.90337765867925,Crustacean,b,b
1958,33.26091462584087,Crustacean,b,b
1959,33.360866033148426,Crustacean,b,b
1960,33.66196406233979,Crustacean,b,b
1961,34.237943116051866,Crustacean,b,b
1962,34.76264134211267,Crustacean,b,b
1963,35.33131481528133,Crustacean,b,b
1964,36.16514420141162,Crustacean,b,b
1965,37.039190136943844,Crustacean,b,b
1966,37.17632860223169,Crustacean,b,b
1967,37.78139229632467,Crustacean,b,b
1968,37.94961184359677,Crustacean,b,b
1969,37.077015323101264,Crustacean,b,b
1970,38.561536263963475,Crustacean,b,b
1971,39.07852879724214,Crustacean,b,b
1972,40.05266807636865,Crustacean,b,b
1973,41.71315369265365,Crustacean,b,b
1974,41.55474912456453,Crustacean,b,b
1975,41.9427603621199,Crustacean,b,b
1976,41.9005978977182,Crustacean,b,b
1977,43.95321457475011,Crustacean,b,b
1978,42.92705222221011,Crustacean,b,b
1979,42.94768498107751,Crustacean,b,b
1980,45.65949859855199,Crustacean,b,b
1981,46.11988067834038,Crustacean,b,b
1982,47.28720643303951,Crustacean,b,b
1983,47.06870265445892,Crustacean,b,b
1984,45.034791010049,Crustacean,b,b
1985,43.85597602160006,Crustacean,b,b
1986,43.785368897663766,Crustacean,b,b
1987,43.33513769515504,Crustacean,b,b
1988,42.6690828976225,Crustacean,b,b
1989,41.46777755445164,Crustacean,b,b
1990,41.51339343691963,Crustacean,b,b
1991,41.32822428908326,Crustacean,b,b
1992,40.731151487829855,Crustacean,b,b
1993,39.55538517141611,Crustacean,b,b
1994,39.56005011364377,Crustacean,b,b
1995,40.20933972044154,Crustacean,b,b
1996,41.3222543905243,Crustacean,b,b
1997,42.85749081550627,Crustacean,b,b
1998,43.332969663245926,Crustacean,b,b
1999,43.451147959922984,Crustacean,b,b
2000,43.716094640363714,Crustacean,b,b
2001,45.23559442716803,Crustacean,b,b
2002,47.04608561006184,Crustacean,b,b
2003,48.74887163928615,Crustacean,b,b
2004,49.84876672326336,Crustacean,b,b
2005,50.77389767185165,Crustacean,b,b
2006,51.633872547121115,Crustacean,b,b
2007,52.15474458808722,Crustacean,b,b
2008,51.56422498160144,Crustacean,b,b
2009,51.545630650282924,Crustacean,b,b
2010,52.44806258703171,Crustacean,b,b
2011,52.25156117159099,Crustacean,b,b
2012,52.38084125308012,Crustacean,b,b
2013,52.23076123086248,Crustacean,b,b
2014,52.46010579039784,Crustacean,b,b
2015,52.48013070227039,Crustacean,b,b
2016,52.760514082614705,Crustacean,b,b
2017,53.02099106552616,Crustacean,b,b
2018,53.02950615406361,Crustacean,b,b
2019,53.30065215482155,Crustacean,b,b
2020,53.418550668880115,Crustacean,b,b
2021,53.527735988734165,Crustacean,b,b
2022,53.634028025510254,Crustacean,b,b
2023,53.66673620294809,Crustacean,b,b
1950,56.97034455856602,Bivalve,b,b
1951,56.91422343339725,Bivalve,b,b
1952,56.87354477362421,Bivalve,b,b
1953,56.46904277529036,Bivalve,b,b
1954,57.04741027667101,Bivalve,b,b
1955,57.09480921766604,Bivalve,b,b
1956,56.971854284027394,Bivalve,b,b
1957,56.93665747128289,Bivalve,b,b
1958,56.95152797798086,Bivalve,b,b
1959,57.34040753637453,Bivalve,b,b
1960,57.38094938642707,Bivalve,b,b
1961,57.56858500329305,Bivalve,b,b
1962,57.460782922381156,Bivalve,b,b
1963,57.299756407896695,Bivalve,b,b
1964,57.719330966190796,Bivalve,b,b
1965,57.80559548464967,Bivalve,b,b
1966,57.57866061503493,Bivalve,b,b
1967,57.84438512823229,Bivalve,b,b
1968,57.82740154596357,Bivalve,b,b
1969,57.93872682075817,Bivalve,b,b
1970,58.87229793879724,Bivalve,b,b
1971,59.307505632106825,Bivalve,b,b
1972,58.836937513590115,Bivalve,b,b
1973,58.756562006918415,Bivalve,b,b
1974,59.320230033462856,Bivalve,b,b
1975,59.27049866653044,Bivalve,b,b
1976,58.79974019631407,Bivalve,b,b
1977,59.14744451590797,Bivalve,b,b
1978,59.08676818583022,Bivalve,b,b
1979,59.012779189636134,Bivalve,b,b
1980,58.72670841589445,Bivalve,b,b
1981,59.19273781602871,Bivalve,b,b
1982,59.425008509804854,Bivalve,b,b
1983,59.501334844784104,Bivalve,b,b
1984,59.728919648302615,Bivalve,b,b
1985,59.856164932270104,Bivalve,b,b
1986,60.070140561653815,Bivalve,b,b
1987,60.163885225365604,Bivalve,b,b
1988,60.45039942968308,Bivalve,b,b
1989,60.9509546533413,Bivalve,b,b
1990,61.09645613637851,Bivalve,b,b
1991,61.820544552277255,Bivalve,b,b
1992,62.4119560857135,Bivalve,b,b
1993,62.83072798286129,Bivalve,b,b
1994,63.421592130795496,Bivalve,b,b
1995,63.500588418488995,Bivalve,b,b
1996,63.59961688750101,Bivalve,b,b
1997,63.709407372630885,Bivalve,b,b
1998,63.93515786263183,Bivalve,b,b
1999,64.20052167190632,Bivalve,b,b
2000,64.26310749859702,Bivalve,b,b
2001,64.49425082587213,Bivalve,b,b
2002,64.68400075839125,Bivalve,b,b
2003,64.64085408504914,Bivalve,b,b
2004,64.6654822176358,Bivalve,b,b
2005,64.80461140002498,Bivalve,b,b
2006,64.93659869481422,Bivalve,b,b
2007,64.98985930071197,Bivalve,b,b
2008,65.31372905039672,Bivalve,b,b
2009,65.23533228142477,Bivalve,b,b
2010,65.33185041949375,Bivalve,b,b
2011,65.55096722803337,Bivalve,b,b
2012,65.51810452556938,Bivalve,b,b
2013,65.585763996388,Bivalve,b,b
2014,65.53446101258707,Bivalve,b,b
2015,65.60579559506175,Bivalve,b,b
2016,65.78225541665118,Bivalve,b,b
2017,65.79072288930551,Bivalve,b,b
2018,65.75747829366063,Bivalve,b,b
2019,65.75780569406255,Bivalve,b,b
2020,65.8575181190956,Bivalve,b,b
2021,65.88559394583885,Bivalve,b,b
2022,65.85118436321736,Bivalve,b,b
2023,68.34176533066073,Bivalve,b,b
