ASFIS species Name En,Continent Name En,Country Name En,Inland/Marine areas Name En,Unit Name,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
Rainbow trout,Europe,Croatia,Marine areas,Tonnes - live weight,,,,,,,,12.779,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rainbow trout,Europe,Denmark,Marine areas,Tonnes - live weight,8363.3,,9187.81,9737,13036,11087,12142.7,10733,13840,10327.28,10200,10200,9193.5,10228,6882,7848,8538,9078,7944,3189,5853,7264,7053,7089,5852,7802,7348,6793,7852,6798,5958,6500,6700,5100,3000,3733,2586,2856,1100,600,500,400,150,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow trout,Europe,Estonia,Marine areas,Tonnes - live weight,268.8,123.846,205,,,,,,,,,,,,,,,,,,,,0,0,0,0,150,156,166,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rainbow trout,Europe,Faroe Islands,Marine areas,Tonnes - live weight,,,,,,,,,88,,,2184,7912,8179,8394,5496,4493,5092,10220,11149,3126,1315,3292,1260,1435,535,72,464,1092,734,369,51,230,1860,1330,1150,680,396,300,300,400,200,100,300,100,50,80,40,25,10,5,0,,,,,,,,,,,,,,,,,,,,
Rainbow trout,Europe,Finland,Marine areas,Tonnes - live weight,10855.7,11387.7,11780.5,11119,11752.4,11367,11740,10732,10481,9432,8376,9269,10508,10712,10094,10073,11612,10586,10151,12001,13033,13210,12718,13158,12965,14618,13882,13315,13687,14588,15055,13024,13388,12749,8784,7140,6647,5381,3910,3226,2211,1958,794,809,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Rainbow trout,Europe,France,Marine areas,Tonnes - live weight,,,,,,,,,,,,15,9,27.2,68,37,59,155,150,187,114,160,,,232,375,424,454,800,880,900,910,820,925,645,645,462,750,350,340,335,275,130,65,35,16,25,25,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow trout,Europe,Germany,Marine areas,Tonnes - live weight,,,,,,,,20,22,30,26,14,14,22,20,20,21,19,19,23,26,27,27,30,28,24,50,100,150,13,15,566,584,786,786,703,651,571,485,504,450,400,320,250,200,160,120,50,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow trout,Europe,Iceland,Marine areas,Tonnes - live weight,,,,,,,0,0,0,0,0,0,0,0,0,0,100,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rainbow trout,Europe,Ireland,Marine areas,Tonnes - live weight,,,,,,,,,180,180,600,434.4,478,930,507,546,717,282,370,888,977,1360,1077,1046,,690,470,613,677,432,560,324,300,400,320,93,60,130,73,70,66,46,19,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow trout,Europe,Netherlands (Kingdom of the),Marine areas,Tonnes - live weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rainbow trout,Europe,Norway,Marine areas,Tonnes - live weight,94659.75,96131.52,83290.383,68215.8,66902.33,87774.5,72921.39,68910.2,71448.6,74583,58472,54579,73989.8,85176,77381,62702,58875,63401,68931,83559,71764,48778,48691,48431,33295,22966,14704,14367,8351,6582,5655,3796,3640,9351,8787,4384,5142,3569,5405,4627,4624,3668,2988,2105,1795,2045,1655,1726,1001,778,433,430,400,350,310,200,200,600,100,200,900,1900,1000,,200,,0,0,0,0,0,0
Rainbow trout,Europe,Spain,Marine areas,Tonnes - live weight,,,,,,0,0,,,0,0,1.9,29.45,0,0,150,0,130,,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Rainbow trout,Europe,Sweden,Marine areas,Tonnes - live weight,643,1203,1518,2870,2856,2424,1919,2485,3116,3051,3255,2283,2431,1668,1480,1503,1475,1316,1060,1606,1932,1579,1963,2026,2166,3239,2923,2378,2256,2154,2708,3526,3565,4051,2834,2668,1772,916,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rainbow trout,Europe,United Kingdom,Marine areas,Tonnes - live weight,4189,4189,4083,3363,3482,3759,4678,1909,1964,2076,1156,1606,2620,2628,2353,2341,1242,1664,997,997,561,784,1075,502,0,4,4,1,426,250,178,1296,482,709,641,247,81,87,73,133,112,86,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow trout,Oceania,Australia,Marine areas,Tonnes - live weight,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,437,750,750,890,207,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red drum,Africa,Mauritius,Marine areas,Tonnes - live weight,2216.344,3224,3132,1948,1200,719,584,566,216,430,456,498.4,330.1,181,155,416,368,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red drum,Africa,Mayotte,Marine areas,Tonnes - live weight,15,15,15,20,20,25,70,120,109.2,105,34,61,96,107,122,131,155,170,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red drum,Africa,Réunion,Marine areas,Tonnes - live weight,,,,,,,,,,,,50,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red drum,Americas,Bahamas,Marine areas,Tonnes - live weight,0,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red drum,Americas,Ecuador,Marine areas,Tonnes - live weight,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1894,1894,1894,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red drum,Americas,Guadeloupe,Marine areas,Tonnes - live weight,45,40,20,20,17,19,15,15,2,2,2,3,0,6.5,3.4,2.8,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red drum,Americas,Martinique,Marine areas,Tonnes - live weight,35,35,35,40,40,67,36.1,59,45,40,35,57,45,45,50,80,70,87,73,53,24,24,30,20,12,10,7,12,10,15,10,2,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red drum,Americas,Mexico,Marine areas,Tonnes - live weight,,0,0,0.84,119.832,259.605,101.47,199,566.024,,,3,23,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red drum,Americas,United States of America,Marine areas,Tonnes - live weight,3244.58,3244.58,3244.58,3245,1043,1043,1500,1500,1502,1474,1474,1134,1400,1400,1814,1500,1500,1362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red drum,Asia,China,Marine areas,Tonnes - live weight,63895,77408,70187,68253,68559,67931,68675,66844,56600,62969,61803,50700,48551,50947,49291,46443,40011,38066,39329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red drum,Asia,Israel,Marine areas,Tonnes - live weight,375,430,450,150,150,210,350,397,470,278,460,460,459,427,381,392,297,638,438,247,299,197,101,128,104,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
